repo,url,name
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@vercel
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@vitejs
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@vitest
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@vscode
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@vue
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@web-types
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@webassemblyjs
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@webpack-cli
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@xmldom
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@xtuc
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@yarnpkg
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@zeit
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,@zkochan
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,abab
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,abbrev
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,abort-controller
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,accepts
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-globals
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-import-assertions
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-import-attributes
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-import-phases
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-jsx
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-node
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,acorn-walk
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,address
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,adjust-sourcemap-loader
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,adm-zip
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,after
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,agent-base
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,agentkeepalive
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,agents
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,aggregate-error
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ai
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,airbnb-js-shims
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ajv
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ajv-draft-04
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ajv-errors
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ajv-formats
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ajv-i18n
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ajv-keywords
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,algoliasearch
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,align-text
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,alphanum-sort
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,amdefine
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-animate
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-i18n
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-messages
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-mocks
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-resource
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-sanitize
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-split
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-ui-bootstrap
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-ui-codemirror
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,angular-ui-router
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,anser
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-align
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-colors
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-cyan
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-escapes
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-font
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-gray
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-html
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-html-community
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-red
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-regex
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-styles
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-to-html
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansi-wrap
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansicolors
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,ansis
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,antd
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,any
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,any-promise
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,anymatch
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,app-root-dir
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,aproba
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arch
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,archive-type
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arcjet
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,are-we-there-yet
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arg
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,argparse
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,aria-hidden
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,aria-query
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arktype
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arr-diff
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arr-exclude
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arr-flatten
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arr-map
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,arr-union
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,array-back
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,array-buffer-byte-length
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,array-differ
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,array-each
gitlab-npm,https://nexus.mgts.ru/repository/gitlab-npm/,array-find-index
