repo,url,name
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.hosting.server.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.http
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.http.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.http.extensions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.http.features
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.httpoverrides
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.jsonpatch
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.metadata
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.mvc.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.mvc.core
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.mvc.newtonsoftjson
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.mvc.versioning
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.nodeservices
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.openapi
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.razor.language
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.responsecaching.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.routing
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.routing.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.server.iisintegration
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.server.kestrel
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.server.kestrel.core
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.server.kestrel.https
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.server.kestrel.transport.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.server.kestrel.transport.sockets
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.spaservices
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.spaservices.extensions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.staticfiles
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.websockets
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.webutilities
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.bcl.asyncinterfaces
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.bcl.hashcode
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.build
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.build.framework
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.core
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.v8
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.v8.icudata
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.v8.native.win-x64
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.v8.native.win-x86
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.windows
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.clearscript.windows.core
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.analyzers
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.analyzerutilities
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.common
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.csharp
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.csharp.features
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.csharp.workspaces
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.elfie
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.features
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.netanalyzers
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.razor
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.scripting.common
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codeanalysis.workspaces.common
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.codecoverage
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.csharp
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.data.sqlclient
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.data.sqlclient.sni.runtime
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.diasymreader
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.dotnet.ilcompiler
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.dotnet.platformabstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.dotnet.scaffolding.shared
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore.analyzers
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore.design
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore.relational
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore.sqlserver
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.entityframeworkcore.tools
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.apidescription.server
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.caching.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.caching.memory
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.caching.stackexchangeredis
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.configuration
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.configuration.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.extensions.configuration.binder
